Pat_surn	Pat_fore
Uhtloff	henry
Umfrey	Elizabeth
Umfrey	Finch
Umphres alias Umfrey	Finch
Umpleby	John
Umpton	Edwardus
unclear	Edvardus Henricus
Underhill	Edward
Underhill	Johannes
Underhill	John
Underhill	Samuel
Underhill	Thomas
Underhill	Willielmus
Underwode	Jacobi
Underwood	Augustinus
Underwood	Benjamin
Underwood	Marie
Underwood	Michael
Underwood	Richard
Underwood	Thomas
Undrehill	Willielmus
Unedall	Thomas
Unett	Franciscus
Unett	Henry
Unett	Isabella
Unett	Robertus
Unett	Thomas
Unett	Willimus
Univ. of Oxford, Chancellor, Masters and Scholars	
University Coll., Oxford	
University College	
University College Oxford Warden and Fel	
University College Oxford, Master and Fe	
University College Oxford, Master and Fellows	
University College, Oxford	
University College, Oxford, Master and Fellows	
University College, Oxford, the Master a	
University College, Oxford.	
University Hall, Oxford	
University of Cambridge	
University of Cambridge, Chancellor, Mas	
University of Cambridge, Chancellor, Masters and Scholars.	
University of Cambridge, the Chancellor,	
University of Oxford	
University of Oxford , Vice Chancellor, Masters & Scholars	
University of Oxford, Balliol College.	
University of Oxford, Chanacellor and Scholars	
University of Oxford, Chancellor and Sch	
University of Oxford, Chancellor Master and Scholars	
University of Oxford, Chancellor, Master	
University of Oxford, Chancellor, Masters & Scholars	
University of Oxford.	
University, Cambridge,	
University, Oxford	
unknown	
unknown	Dorothea
unknown	Elizabeth
unknown	Humfredi
unknown	Johannes
unknown	John
unknown	Lewis
unknown	Mary
Unknown	Nicholaum
unknown	Richardus
unknown	Thomas
Unknown	Unknown
Unknown	William
unknown	Willielmus
Unnamed	
Unnamed	unnamed
Unnamed Sequestrator of Lydgate	
Unnamed Sequestrator of Saddleworth parish	
Unthank	William
Unthanke	John
Unton	Alexander
Unton	Cecilia
Unton	Dorothea
Unton	Edward
Unton	Edwardus
Unton	Henricus
Unwin	Edward
Unwin	John
Upcher	Abbot
Upcher	Peter
Upcher	Robert
Uphill	John
Upper Ossory	John
Upper Ossory	John Fitzpatrick
Upper Ossory, Ireland	George
Uppeton	William
Uppill	John
Uppingham Hospital of Christ	
Uppingham Hospital of Christ, Rutland	
Uppleby	Dorothy
Uppleby	George
Upton	Galfridus
Upton	Georgius
Upton	Johannes
Upwood	Thomas
urlock	William Milton
Urmeston	Richardus
Urmiston	Johannes
Urmston	Ellenora
Urmston	Richardus
Urquhart	Elizabeth
Urquhart	Ives Harvey
Urrey	Thomas
Urswick, Rector and parishioners	
Usherwood	Robert
Ustler	Thomas
Ustwoode	Francis
Uthwat	Henry
Uthwat	Thomas
Uthwatt	Frances
Uttermare	John
Utting	Johannem
Uttoxeter, Master,Wardens & Fellows	
UV	Johannes
Uvedale	Ambrose
Uvedale	Johannes
Uvedale	Margaret
Uvedale	Richard
Uvedale	Robert
Uvedale	Robertus
Uvedale	Thomas
Uvedale	unknown
Uvedale	William
Uvedale	William Cleland
Uvedale	Willielmus
Uvedall	Franciscus
Uvidale	William
Uxbridge	Henrici
Uxbridge	Henricum
Uxbridge	Henricus
Uxbridge	Henry
Uxbridge	Henry William
Vachell	Richard
Vachell	Thomas
Vachell	William
Vade	John Knox
Vadye	John
Vaghan	Anna
Vaghan	Franciscus
Vaghan	Johannes
Vaillant	Paul
Vale	William
Valentia	George
Valletort	
Valpey	Edward John Western
Valpy	Edward
Valpy	Richard
Van	Carolus
Van	Charles
Van	Elizabeth
Van Heythenyson	Dehne
Van Heythuysen	Gerard
Van Mildert	William
Van Neck	Joshua
van Neck	Josua
Vanacler	Nicholas
Vanbrugh	George
Vanbrugh	Henrietta Maria
Vanburgh	George
Vandewall	Martha
Vane	
Vane	Catherine
Vane	Charles
Vane	Frederick Fletcher
Vane	George
Vane	georgius
Vane	Gulielmus
Vane	Henry
Vane	John
Vane	William Henry
Vanes	Jacobus
Vanloor	Jacobe ?
Vanlore	Jawba
Vann	Elizabeth
Vann	John
Vannam	Johannes
Vanneck	Gerard William
Vanneck	Gerrard William
Vanneck	Joshua
Vanner	Johannes
Vannes	Petrus
Vansistant	Nicholas
Vansittart	Arthur
Vansittart	Arthurus
Vansittart	Edward
Vansittart	George
Vansittart	George Henry
Vansittart	Nicholas
Varenne	George
Varney	Edmund
Varney	Grevil
Varney	Radulphus
Vaudrey	Edvardi
Vaudrey	Edward
Vaudrey	illegible
Vaudrey	Jana
Vaudrey	Johannes
Vaudrey	Richardus
Vaudrey	Thomas
Vaudry	Jane
Vaughan	Alicia
Vaughan	Aliciam
Vaughan	Anna
Vaughan	Bridgetta
Vaughan	Bridgittae
Vaughan	Brigetta
Vaughan	Brigitta
Vaughan	Carolus
Vaughan	Charles
Vaughan	Charolus
Vaughan	Eleanor
Vaughan	Evanus
Vaughan	Ffrederici
Vaughan	Franciscus
Vaughan	Fredericus
Vaughan	Galfridus
Vaughan	Griffith
Vaughan	Groyme
Vaughan	Gwyn
Vaughan	Gwynn
Vaughan	Henricus
Vaughan	Henry
Vaughan	Hugo
Vaughan	James
Vaughan	Jenkini
Vaughan	Johanna
Vaughan	Johannes
Vaughan	John
Vaughan	John James
Vaughan	Lewis
Vaughan	Ludovicus
Vaughan	Maurice
Vaughan	Peter
Vaughan	Richard
Vaughan	Richardus
Vaughan	Rogerus
Vaughan	Walteri
Vaughan	Walterus
Vaughan	William
Vaughan Lloyd	John
Vaughan Pugh	Edward
Vaughton	Roger
Vauler	Petrus
Vause	
Vause	John
Vaux	Gulielmus
Vaux	William
Vaux	Willimus
Vavaser	Nic.
Vavason	Johannes
Vavasor	Andrew
Vavasor	Henricus
Vavasor	Johannes
Vavasor	Leonides
Vavasor	Malman
Vavasor	Ricardus
Vavasor	Richardus
Vavasor	Thomas
Vavasor	Willimus
Vavasour	Edward Elmsall
Vavasour	Gualterum
Vavasour	Gulielmum
Vavasour	Gulielmus
Vavasour	Walter
Vavasour	Walter Ascough Fawkes
Vavasour	Walteri
Vavasour	William
Vavazor	Thomas
Vavesor	Thomas
Vaviser	Georgius
Vawdrey	Jane
Vawdrey	Johannes
Vawdrey	Thomas
Vawdrey	William
Vawse	Willimus
Vayle	Willimus
Veale	J.
Veale	Ricardus
Veale	Thomas
Veele	Johannes
Veere	Maria
Veere	Mariae
Vele	Thomas
Velley	Thomae
Velley	Thomas
Venables	Catherina
Venables	Edward
Venables	George
Venables	John
Venables	Peter
Venables	Petrus
Venables	Richard
Venables	Thomas
Venables of Kinderton	Petrus
Venables Vernon	George
Venman	Christopher
Venman	Christophorus
Venn	Henry
Venn	John
Venn	Josephus
Venn	Richard
Venn	Simonis
Venner	Johannes
Venner	Tobias
Venner	Tobie
Venney	Radulphus
Venor	Richardus
Ver**	
Verdon	Elizabeth
Verdon	Jacobi
Verdon	Jacobum
Verdon	James
Verdon	Samuelem
Vere	
Vere	Charles
Vere	Elizabetha
Vere	illegible
Vere	Maria
Vere	Mariae
Vere	Mariam
Vere	Mary
Vere	Robertus
Vere	Thomas
Vere	Vere
Vere	Vere Beauclerk
Vere of Tilbury	Horatius
Verelst	Arthur Charles
Vernam	Thomas
Vernams	Thomas
Verney	
Verney	Catherine
Verney	Eleanor
Verney	Eleanora
Verney	Elenor
Verney	Grevill
Verney	Grevillus
Verney	Henry Peyto
Verney	Johanes
Verney	Johannes
Verney	John
Verney	John Peyto
Verney	Mary
Verney	Radulphi
Verney	Radulphus
Verney	Radus
Verney	Ralph
Verney	Ricardus
Verney	Richard
Verney	Richardus
Verney	Wilhelmus
Verney	William
Verney late Wright	Robert
Vernon	
Vernon	Amphillis
Vernon	Bowater
Vernon	Carolum
Vernon	Carolus
Vernon	Charles
Vernon	Diana
Vernon	Dorothy
Vernon	Edrus
Vernon	Edvardi
Vernon	Edvardus
Vernon	Edward
Vernon	Edward Venables
Vernon	Edwardus
Vernon	Eleanor
Vernon	Elizabeth
Vernon	Frances Maria Warren
Vernon	Francis
Vernon	George
Vernon	George Charles Venables
Vernon	George Venables
Vernon	George Venables Vernon
Vernon	Georgium
Vernon	Georgius Venables
Vernon	Gulielmus
Vernon	Henricum
Vernon	Henricus
Vernon	Henrietta
Vernon	Henry
Vernon	Henry Garriock
Vernon	Henry Garrwik
Vernon	James
Vernon	Jane
Vernon	Johannes
Vernon	John
Vernon	Leveson
Vernon	Leveson Venables
Vernon	Levison
Vernon	Louisa Barbara
Vernon	Richard
Vernon	Robert
Vernon	Robertus
Vernon	Thomae
Vernon	Thomas
Vernon	Thomas Shrawley
Vernon	William
Vernon	William Venables
Verulam	James Walker
Verulam	James Walter
Verulum	James Walter
Vessey	John
Vessey	Mary
Vestry of Manningtree	
vestry of parish	
vestry of parish of Christchurch, Spitalfields	
vestry of St Andrew by the Wardrobe	
vestry of St Antholin's , Watling St.	
Vestrymen and Churchwardens of Penrith	
Vevers	Richard William
Vewdrey	Jane
Vewdrey	Thomas
Veysey	Robertus
Veysye	Johannes
vicar	
Vicar & Principal Inhabitants	
Vicar and  Churchwarden of Lowestoft	
VIcar and major part churchwardens of Sk	
Vicar and the majority of the 16 of Torp	
Vicar of Almondbury	
vicar of Alstonfield	
Vicar of Arncliffe	
Vicar of Bampton	
Vicar of Birstal	
Vicar of Bradford	
Vicar of Christchurch	
Vicar of Cottingham	
Vicar of Dilhorn	
Vicar of Ecclesfield	
Vicar of Ellesmere	
Vicar of Hallifax	
Vicar of Hartington	
Vicar of Hathersage	
Vicar of Helmsley	
Vicar of Huddersfield	
Vicar of Kensington	
Vicar of Leedes	
Vicar of Leeds	
Vicar of Leek	
Vicar of Merthyr Cynog	
Vicar of Middle	
Vicar of Milford	
Vicar of Newark	
Vicar of Nun-Eaton	
Vicar of Peniston	
Vicar of Pontefract	
Vicar of Shapp & Bampton	
Vicar of Sheffield	
Vicar of Shifnal	
Vicar of Skipton	
Vicar of Standish	
Vicar of Stanton upon Hine Heath	
Vicar of Wath, Yorks.	
Vicar of Willoughby	
Vicar of Wormleighton	
Vicar thereof	
Vicar, Bickleigh	
Vicar, churchwardens & chief inhabitants	
Vicar, Churchwardens and Guardians of th	
Vicar, churchwardens and inhabitants of	
Vicar, Churchwardens and Overseers of St	
Vicar, Churchwardens and principal Inhab	
Vicar, Culmstock	
Vicar, St Austell & St Blazey	
Vicarage of Leeds, Sequestrators	
Vicaries	Thomas
vicariroa choral	
Vicars	Edwardus
Vicars	Samuel
Vicars	Thomas
Vicars Choral of Exeter cathedral	
Vicars Choral of York Cathedral	
Vicars Choral of York Minster	
Vicarye	Johannes
Vice Provost & scholars, King's College	
Vice Provost and Fellows of Eton	
Vickary	Mathei
Vickary	Nich
Vickerman	Henricus
Vickers	John
Vickers	Valentine
Vickers (the elder)	Valentine
Vickers (the younger)	Valentine
Vickery	Francis William Johnson
Vickman	Edvardus
Vickris	Richardus
Vigures	Stephanus
Vilet	Ciceliae
Vilett	Francisca
Vilkynson	Richard
Villars	Johannes
Villars	Willimus
Villers	Georgius
Villers	Gulielmus
Villers	William
Villett	Francisca
Villiers	Anna
Villiers	Annae
Villiers	George
Villiers	Georgius
Villiers	Guilielmus
Villiers	Gulielmus
Villiers	Guliemi
Villiers	Rebecca
Villiers	William
Villiiers	Georgius
Vince	Henricus Chivers
Vince	Henry Chivers
Vince	Samuel
Vincent	Anna
Vincent	Daniel
Vincent	Elizabetha
Vincent	Francis
Vincent	Franciscus
Vincent	George
Vincent	Gulielmus
Vincent	Hannah
Vincent	John
Vincent	Katherine
Vincent	Mary
Vincent	Robert
Vincent	Silvester
Vincent	Thomas
Vincent	William
Vincent	William St Andrew Vincent
Viner	Elizabeth
Vines	Samuel
Vinicombe	Petrus
Vinton	Samuelis
Violet	Georgius
Vipond	Nicolai
Virgilus	Polydorus
Viscount Lowther	William
Vise	Humfrey
Vise	Richard William Howard Howard
Visiting Magistrates	
Visiting Magistrates of Asylum	
Visitors of the Foundation of John Miche	
Visitors of the Foundation of John Michel Esq. in the Queen's Coll., Oxford	
Vivean	Richard Caniford
Vivian	Christophorus
Vivian	Johannes
Vivian	John
Vivian	Thomas
Viviane	Johannes
Viviane	Thomas
Vizard	William
Vogan	Thomas Stewart Lyle
Vollans	William
Vonett	Franciscus
Vordaye	Williamus
Voyce	Johannes
Voyce	John
Voyne	Georgius
Vuett	Francis
Vyncent	Robert
Vyne	Henry
Vyner	Elizabeth
Vyner	Henry
Vyner	Robert
Vyner	Roberti
Vyner	Robertus
Vyner	William
Vyninge	Richardus
Vynne	Richardus
Vyse	
Vyse	Humfrey
Vyse	Matthew
Vyse	Richard William Howard
Vyse	Richard William Howard Howard
Vyse	William
Vyvian	Hanibalem
Vyvyan	Haniballus
Vyvyan	Harriet
Vyvyan	Thomas
Wa**e	Johes
Wabingham	Willimus
Wace	Edmundi
Wace	Johannes
Waddeham	Johannes
Waddham	Georgius
Waddilove	Robert Darley
Waddilove	W J D
Waddilove	W.T.D.
Waddilove	William James Darly
Waddilove (Dean) & Chapter	Robert Darley
Waddington	George
Waddington	Joseph
Waddington	Joshua
Waddington	Thomas
Waddon	Johannes
Waddon	Johes
Wade	Armigillus
Wade	Arthur Savage
Wade	Benjaminum
Wade	Edvardus
Wade	George
Wade	Georgius
Wade	Johannes
Wade	John
Wade	Robert
Wade	Thomas
Wade	Walker
Wade	William
Wadeley	Francis
Wadeson	John
Wadeson	Thomas
Wadham	Georgius
Wadham	Joanna
Wadham	Joanne
Wadham	Johanna
Wadham	Johannes
Wadham	John
Wadham	Nicholaus
Wadham	Thomas
Wadham College Oxford, Warden, (George W	
Wadham College, Oxford	
Wadham College, Oxford, Warden fellows and scholars	
Wadham College, Oxford, Warden, Fellows and Scholars	
Wadham College, Warden and Fellows	
Wadham College, Warden and Fellows of	
Wadham College, Warden, Fellows and Scho	
Wadham, Oxford	
Wadhame	Nicholaus
Wadie	Wm.
Wadloe	Hugh
Wadlosse	Hugo
Wadsworth	Edmundus
Wadsworth	Johannes
Wadsworth	Willimus
Waerter	Gilbertus
Wafford	William
Wagestaffe	Ricus
Waggstaffe	Elizabeth
Waggstaffe	Timothy
Wagner	Henry Michell
Wagner	Henry Mitchell
Wagstaff Bagot	Walter
Wagstaffe	Johannes
Wagstaffe	John
Wagstaffe	Richard
Wagstaffe	Thomas
Wagstaffe	Walter
Wagstaffe Bagot	Walter
Wagstaffe Bagott	Walter
Wagstafft	Richard
Waide	Robertum
Wain	John
Wainman	William
Wainwright	John
Waistell	John
Waistnes	Jervasius
Wait	William
Waite	Anna
Waite	Jacobus
Waite	Johannes
Waite	John
Waite	Roger
Waites	John
Wake	Baldwin
Wake	Edvardus
Wake	Guilielmus
Wake	Gulielmus
Wake	Johannes
Wake	Richardus
Wake	Robert
Wake	Sarah
Wake	William
Wake Jones	Charles
Wakefeild	Anna
Wakefeild	Annae
Wakefeild	Gulielmi
Wakefield	George
Wakefield	Jane
Wakefield	Mariae
Wakefield	Thomas
Wakefield	William
Wakefield Free Grammar School, Governors	
Wakefield Free Grammar, Governors	
Wakefield Public School, Governors	
Wakefield St John's, Commissioners	
Wakefield, Governors of Free Grammar School	
Wakefield, Governors of Queen Elizabeth	
Wakeham	Henry
Wakeham	Perry
Wakeham	Perryman
Wakeham	Richardus
Wakelin	John
Wakeline	Nicholaus
Wakeman	Edward Ward
Wakeman	Henricus
Wakeman	Henry
Walbecfe	Charles
Walbeoff	Johannes
Walbeoffe	Johannis
Walbeoffe	John
Walbiesse	Caroli
Walbroffe	Johannes
Walby	Bernard
Walche	Josephus
Walcot	H
Walcot	John
Walcott	Humfridus
Walcott	Johannes
Walcott	Johes
Walcott	John
Walcott	Thomas
Waldegrave	Edward
Waldegrave	Edwardus
Waldegrave	Elizabeth Laura
Waldegrave	Jacobus
Waldegrave	James
Waldegrave	John
Waldegrave	John
Waldegrave	John James
Waldegrave	Nicholaus
Waldegrave	Philippi
Waldegrave	Phillipi
Waldegrave	Thomae
Waldegrave	Thomam
Waldegrave	William
Waldegrave	Williami
Walden	Lionelus
Walden & Andover	
Waldgrave	Brandus
Waldgrave	Edwardus
Waldgrave	Jacobus
Waldgrave	Phillippo
Waldgrave	William
Waldgrave	Willimus
Waldram	
Waldren	Thomas
Waldron	Edward
Waldron	George
Waldron	John
Waldron	Jones
Waldron	Radulphus
Waldron	Robertus
Waldron	Rogerus
Waldron	Willimus
Wale	Ann
Wale	Gregorius
Wale	Johannes
Wale	Johannis
Wale	John
Wale	William
Wales	
Wales	ffrederick Lewis
Wales	Mary Ann
Walford	Edward Gibb
Walford	Edward Gibbs
Walford	Ellis
Walford	George
Walford	Sarah
Walford	William
Walgrave	Edward
Walgrave	Edwardus
Walgrave	Jeremiah
Walgrave	Johannes
Walis	Willelmum
Walkeden	Thomas
Walker	
Walker	Ann
Walker	Anne
Walker	Benjamin
Walker	Charles
Walker	Edvardus
Walker	Edward
Walker	Edwardus
Walker	Elizabeth
Walker	Francis
Walker	Franciscus
Walker	George
Walker	Georgius
Walker	Heneage
Walker	Henricus
Walker	Humphredus
Walker	Humphridus
Walker	James
Walker	Jane
Walker	Jeremiah
Walker	Job
Walker	Johannes
Walker	John
Walker	Joseph
Walker	Lawrence
Walker	Margaret
Walker	Mary
Walker	Ricardus
Walker	Richard
Walker	Richardus
Walker	Robert
Walker	Rogerus
Walker	Thomas
Walker	Tilly
Walker	William
Walker	Willielmi
Walkox	Henricus
Wall	Charles Baring
Wall	Frederic Sandys
Wall	Frederick Sandys
Wall	Georgius
Wall	Humphredus
Wall	Humphridus
Wall	John
Wall	John Cecil
Wall	Lucia
Wall	Martha Vande
Wall	Robertus
Wall	Roebertus
Wall	Sibillae
Wall	Thomas
Wall	Willimus
Wallace	James
Wallace	Job
Wallace	Thomas
Wallas	Edmund
Wallcoat	John
Wallcott	Carolus
Wallcott	Humphredus
Walle	Thomas
Wallen	Richardus
Waller	
Waller	Abel
Waller	Bacon
Waller	Bryan
Waller	Edmund
Waller	Elizabetham
Waller	Harry
Waller	Harry Edmund
Waller	James
Waller	Johannes
Waller	John
Waller	Jonathanus
Waller	Maria
Waller	Robertus
Waller	Thomam
Waller	Thomas
Waller	William
Wallford	Edward Gibbs
Wallgrave	Edwardus
Walling	Gulielmus
Wallinger	Beniaminus
Wallinger	Edithe
Wallinger	Jacobus
Wallington	Algernon
Wallington	Charles
Wallington	Richard
Wallis	Albany
Wallis	Dorothy
Wallis	George
Wallis	Jacobum
Wallis	Jacobus
Wallis	John
Wallis	Newcomen
Wallis	Robertus
Wallis	Samuelus
Wallis	Thomas
Wallop	Elizabeth
Wallop	Henrici
Wallop	Henricus
Wallop	Henry
Wallop	John
Wallop	Oliver
Wallop	Oliverus
Wallop	Robert
Wallop	Roberti
Wallop	Robertus
Wallop	William
Wallope	Oliverus
Wallopp	Henricus
Wallopp	Oliver
Wallopp	Robertus
Wallopp	Willimus
Walloppe	Henricus
Wallpool	Thomae
Wallpoole	Edvardum
Walls	Edward
Walls	Joseph
Wallton	Georgii
Wallward	John
Wallweyn	Honora
Wallwyn	Edvardus
Wallwyn	Fulco
Wallwyn	Richardus
Wallys	Henricus
Wallysh	Franciscus
Wallyson	Christopher
Walmesley	Bartholomaei
Walmesley	Bartholomei
Walmesley	Thomas
Walmington	Willimus
Walmsley	Geffrey
Walmsley	Peter
Walmsley	Thomas
Walpol	Robert
Walpole	
Walpole	Anna
Walpole	Edward
Walpole	Horatii
Walpole	Horatio
Walpole	Robert
Walpole	Roberti
Walpole	Robertum
Walpole	Robertus
Walpole	Robeti
Walpole	William
Walpool	Roberti
Walpoole	Dymocke
Walpoole	Edvardum
Walpoole	Roberti
Walpoole	Robertum
Walpoole	Theodorus
Walron	Humphredus
Walron	Thomas
Walrond	Edwardus
Walrond	Franciscus
Walrond	Hannah
Walrond	Henricus
Walrond	Henry
Walrond	Humphredus
Walrond	Rogeri
Walrond	Willimus
Walronde	Humphridus
Walrone	Margaret
Walsall Free Grammar School Governors	
Walsall, Free Grammar School  of St Mary	
Walsh	Edvardus
Walsh	Edward
Walsh	Franciscus
Walsh	George
Walsh	Georgium
Walsh	Georgius
Walsh	Guilielmus
Walsh	Gulielmus
Walsh	Johannes
Walsh	John
Walsh	Joseph
Walsh	Maria
Walsh	Thomas
Walsh	William
Walsham	Anna Maria Garbett
Walsham	Elizabeth
Walsham	Johes
Walshe	Caterina
Walshe	Henricus
Walshe	Hugo
Walshe	Katherina
Walshe	Walterus
Walshe	Willielmus
Walshe	Willimus
Walsingham	Franciscus
Walsingham	Jacobi
Walsingham	Thomas
Walsingham	Thomas Lord
Walson	Lodovicus
Walson	Ludovicus
Walsyngham	Edmund
Walter	Abel
Walter	Benett
Walter	Bennetta
Walter	Daniel
Walter	Daniel the elder
Walter	David
Walter	Edward
Walter	Elizabetha
Walter	Gulielmus
Walter	Henrici
Walter	Henricus
Walter	Henry
Walter	Johannes
Walter	John
Walter	Mary
Walter	Peter
Walter	Petrus
Walter	Richard
Walter	Richardi
Walter	Richardus
Walter	Robert
Walter	Robertus
Walter	Rogerus
Walter	Wilhelmus
Walter	William
Walter	Willielmus
Walter	Willimus
Walters	David
walters	edmundi
Walters	Edmundus
Walters	Edward
Walters	Henry
Walters	Maria
Walters	Thomasina
Walters	William
Walthall	Peter
Walthall	Richard
Walthall	Richardus (sic)
Waltham	Drigue Billers Olimus
Waltham	Drigue Billers Olmius
Waltham	Richard
Waltham	Richardus
Walther	Edmundus
Walthoe	Richardus
Walton	Banastre
Walton	Briant
Walton	Edwardum
Walton	Georgii
Walton	Georgius
Walton	Isaac
Walton	Nicholas
Walton	Petrus
Walton	Philip
Walton	Ralph
Walton	Thomas
Walton	William
Walton	Willimus
Walton School, trustees	
Walwend	Gulielmus
Walweyn	Gabrielus
Walwyn	
Walwyn	Carolus
Walwyn	James
Walwyn	Johannes
Walwyn	John
Walwyn	Katerina
Walwyn	Ricardus
Walwyn	Richardus
Wamlesly	Isabellam
Wandefford	Alicie
Wandeforde	Christoferus
Wanderford	Henri
Wandesford	Christoperus
Wandesford	Christopherus
Wandesford	John
Wandesforde	Christopherus
Wane	Gulielmus
Wanley	Francis
Wanley	William
Wansbrough	Robertus
Wanton	Edwardus
Wanton	Johanna
Wanton	Joseph Atherton
Wanton	Nicholas
Wanton	Thomas
Waple	Edwardus
Waple	John
Wapshare	Charles
Warberton	Brigitte
Warberton	John
Warbirton	Georgius
Warbulton	Georgius
Warburton	Georgii
Warburton	Georgius
Warburton	James Francis Egerton
Warburton	Johannes
Warburton	Peter
Warburton	Petrus
Warburton	Richardus
Warburton	Robert
Warburton	Roberti
Warburton	Robertum
Warburton	Robertus
Warburton	Rowland Eyles Egerton
Warburton	Thomas
Warbuton	Georgius
Warcope	Henricus
Warcopp	Edwardus
Warcopp	Johannes
Ward	
Ward	Abel
Ward	Abraham
Ward	Ambrose
Ward	Ambroseus
Ward	Ambrosius
Ward	Anna
Ward	Benet
Ward	Benetta
Ward	Edvardus
Ward	Edward
Ward	Edwardus
Ward	Elizabeth
Ward	Ellen
Ward	George
Ward	George Henry
Ward	Georgius
Ward	Gilbert
Ward	Guilielmus
Ward	H
Ward	Hamond
Ward	Humble
Ward	Jacobum
Ward	Jacobus
Ward	James
Ward	Jane St John
Ward	Joannis
Ward	Johanes
Ward	Johannes
Ward	Johannis
Ward	John
Ward	John Giffard
Ward	John Gifford
Ward	Josephus
Ward	Knox
Ward	Maria
Ward	Mary
Ward	Matthias
Ward	Michael
Ward	Nathaniel
Ward	Pattientius
Ward	Philip
Ward	Radolphus
Ward	Rebecca
Ward	Ricardum
Ward	Richard
Ward	Richard
Ward	Richard Rossiland
Ward	Richard Rowland
Ward	Robert
Ward	Robert Plumer
Ward	Roberti
Ward	Robrt Plumer
Ward	Rowlens
Ward	Rowley
Ward	Samuel
Ward	Seth
Ward	Susan
Ward	Susanna
Ward	Thomas
Ward	Thomas Rawdon
Ward	Thomas Watson
Ward	Unknown
Ward	Walter Mather
Ward	William
Ward	Willimus
Ward?	John
Warde	Andrew
Warde	Bennetta
Warde	Edward
Warde	Edwardum
Warde	Georgius
Warde	Jacobum
Warde	Jacobus
Warde	Johannes
Warde	John
Warde	Ricardum
Warde	Ricardus
Warde	Richard
Warde	Robertum
Warde	Rowleius
Warde	Rowlen
Warde	Rowlendus
Warde	Saint Andrew
Warde	Sampson
Warde	Samuel
Warde	St Andrew
Warde	Thomas
Warde	William
Warde	Willimus
Warden & College	
Warden & Fellows of Coll. Church, Manche	
Warden & Fellows of Collegiate Church  o	
Warden & Fellows of Collegiate Church of	
